,jaar,maand,merk,aantal,cum aantal,datum
4430,2017,3,HYUNDAI,1041,184084,2017-03-01
4431,2017,3,KIA,1872,193956,2017-03-01
4432,2017,3,RENAULT,3911,399545,2017-03-01
4433,2017,3,TOYOTA,2817,444102,2017-03-01
4434,2017,3,VOLKSWAGEN,4547,660990,2017-03-01
4435,2017,3,VOLVO,1624,237000,2017-03-01
4436,2017,4,AUDI,1479,172254,2017-04-01
4437,2017,4,BMW,1860,221861,2017-04-01
4438,2017,4,HYUNDAI,958,185042,2017-04-01
4439,2017,4,KIA,1748,195704,2017-04-01
4440,2017,4,RENAULT,3633,403178,2017-04-01
4441,2017,4,TOYOTA,2551,446653,2017-04-01
4442,2017,4,VOLKSWAGEN,4691,665681,2017-04-01
4443,2017,4,VOLVO,1596,238596,2017-04-01
4444,2017,5,AUDI,1787,174041,2017-05-01
4445,2017,5,BMW,2043,223904,2017-05-01
4446,2017,5,HYUNDAI,1111,186153,2017-05-01
4447,2017,5,KIA,1922,197626,2017-05-01
4448,2017,5,RENAULT,4101,407279,2017-05-01
4449,2017,5,TESLA,1,73,2017-05-01
4450,2017,5,TOYOTA,3111,449764,2017-05-01
4451,2017,5,VOLKSWAGEN,5773,671454,2017-05-01
4452,2017,5,VOLVO,1957,240553,2017-05-01
4453,2017,6,AUDI,1790,175831,2017-06-01
4454,2017,6,BMW,2711,226615,2017-06-01
4455,2017,6,HYUNDAI,1148,187301,2017-06-01
4456,2017,6,KIA,1885,199511,2017-06-01
4457,2017,6,RENAULT,4549,411828,2017-06-01
4458,2017,6,TESLA,1,74,2017-06-01
4459,2017,6,TOYOTA,3151,452915,2017-06-01
4460,2017,6,VOLKSWAGEN,6241,677695,2017-06-01
4461,2017,6,VOLVO,1767,242320,2017-06-01
4462,2017,7,AUDI,1927,177758,2017-07-01
4463,2017,7,BMW,1987,228602,2017-07-01
4464,2017,7,HYUNDAI,1007,188308,2017-07-01
4465,2017,7,KIA,2019,201530,2017-07-01
4466,2017,7,RENAULT,2760,414588,2017-07-01
4467,2017,7,TOYOTA,2857,455772,2017-07-01
4468,2017,7,VOLKSWAGEN,6111,683806,2017-07-01
4469,2017,7,VOLVO,1610,243930,2017-07-01
4470,2017,8,AUDI,1654,179412,2017-08-01
4471,2017,8,BMW,1996,230598,2017-08-01
4472,2017,8,HYUNDAI,1027,189335,2017-08-01
4473,2017,8,KIA,1846,203376,2017-08-01
4474,2017,8,RENAULT,3388,417976,2017-08-01
4475,2017,8,TESLA,1,75,2017-08-01
4476,2017,8,TOYOTA,2721,458493,2017-08-01
4477,2017,8,VOLKSWAGEN,4433,688239,2017-08-01
4478,2017,8,VOLVO,1207,245137,2017-08-01
4479,2017,9,AUDI,1596,181008,2017-09-01
4480,2017,9,BMW,2267,232865,2017-09-01
4481,2017,9,HYUNDAI,1022,190357,2017-09-01
4482,2017,9,KIA,1989,205365,2017-09-01
4483,2017,9,RENAULT,3533,421509,2017-09-01
4484,2017,9,TESLA,57,132,2017-09-01
4485,2017,9,TOYOTA,2814,461307,2017-09-01
4486,2017,9,VOLKSWAGEN,5539,693778,2017-09-01
4487,2017,9,VOLVO,1373,246510,2017-09-01
4488,2017,10,AUDI,2038,183046,2017-10-01
4489,2017,10,BMW,2175,235040,2017-10-01
4490,2017,10,HYUNDAI,1085,191442,2017-10-01
4491,2017,10,KIA,1950,207315,2017-10-01
4492,2017,10,RENAULT,4368,425877,2017-10-01
4493,2017,10,TESLA,104,236,2017-10-01
4494,2017,10,TOYOTA,2685,463992,2017-10-01
4495,2017,10,VOLKSWAGEN,5995,699773,2017-10-01
4496,2017,10,VOLVO,1744,248254,2017-10-01
4497,2017,11,AUDI,1961,185007,2017-11-01
4498,2017,11,BMW,2122,237162,2017-11-01
4499,2017,11,HYUNDAI,1198,192640,2017-11-01
4500,2017,11,KIA,2186,209501,2017-11-01
4501,2017,11,RENAULT,5018,430895,2017-11-01
4502,2017,11,TESLA,279,515,2017-11-01
4503,2017,11,TOYOTA,3082,467074,2017-11-01
4504,2017,11,VOLKSWAGEN,6090,705863,2017-11-01
4505,2017,11,VOLVO,1905,250159,2017-11-01
4506,2017,12,AUDI,995,186002,2017-12-01
4507,2017,12,BMW,1455,238617,2017-12-01
4508,2017,12,HYUNDAI,700,193340,2017-12-01
4509,2017,12,KIA,856,210357,2017-12-01
4510,2017,12,RENAULT,3194,434089,2017-12-01
4511,2017,12,TESLA,509,1024,2017-12-01
4512,2017,12,TOYOTA,2348,469422,2017-12-01
4513,2017,12,VOLKSWAGEN,3273,709136,2017-12-01
4514,2017,12,VOLVO,1269,251428,2017-12-01
4515,2018,1,AUDI,3004,189006,2018-01-01
4516,2018,1,BMW,3268,241885,2018-01-01
4517,2018,1,HYUNDAI,2522,195862,2018-01-01
4518,2018,1,KIA,3493,213850,2018-01-01
4519,2018,1,RENAULT,4556,438645,2018-01-01
4520,2018,1,TESLA,65,1089,2018-01-01
4521,2018,1,TOYOTA,2944,472366,2018-01-01
4522,2018,1,VOLKSWAGEN,12169,721305,2018-01-01
4523,2018,1,VOLVO,2923,254351,2018-01-01
4524,2018,2,AUDI,1925,190931,2018-02-01
4525,2018,2,BMW,2234,244119,2018-02-01
4526,2018,2,HYUNDAI,1803,197665,2018-02-01
4527,2018,2,KIA,2444,216294,2018-02-01
4528,2018,2,RENAULT,3710,442355,2018-02-01
4529,2018,2,TESLA,202,1291,2018-02-01
4530,2018,2,TOYOTA,2762,475128,2018-02-01
4531,2018,2,VOLKSWAGEN,4390,725695,2018-02-01
4532,2018,2,VOLVO,1998,256349,2018-02-01
4533,2018,3,AUDI,1992,192923,2018-03-01
4534,2018,3,BMW,3152,247271,2018-03-01
4535,2018,3,HYUNDAI,1174,198839,2018-03-01
4536,2018,3,KIA,2228,218522,2018-03-01
4537,2018,3,RENAULT,3933,446288,2018-03-01
4538,2018,3,TESLA,791,2082,2018-03-01
4539,2018,3,TOYOTA,3784,478912,2018-03-01
4540,2018,3,VOLKSWAGEN,6148,731843,2018-03-01
4541,2018,3,VOLVO,2029,258378,2018-03-01
4542,2018,4,AUDI,1801,194724,2018-04-01
4543,2018,4,BMW,1992,249263,2018-04-01
4544,2018,4,HYUNDAI,1199,200038,2018-04-01
4545,2018,4,KIA,2170,220692,2018-04-01
4546,2018,4,RENAULT,4199,450487,2018-04-01
4547,2018,4,TESLA,65,2147,2018-04-01
4548,2018,4,TOYOTA,2582,481494,2018-04-01
4549,2018,4,VOLKSWAGEN,5759,737602,2018-04-01
4550,2018,4,VOLVO,1712,260090,2018-04-01
4551,2018,5,AUDI,1641,196365,2018-05-01
4552,2018,5,BMW,2210,251473,2018-05-01
4553,2018,5,HYUNDAI,1377,201415,2018-05-01
4554,2018,5,KIA,2360,223052,2018-05-01
4555,2018,5,RENAULT,3989,454476,2018-05-01
4556,2018,5,TESLA,390,2537,2018-05-01
4557,2018,5,TOYOTA,2990,484484,2018-05-01
4558,2018,5,VOLKSWAGEN,6559,744161,2018-05-01
4559,2018,5,VOLVO,1980,262070,2018-05-01
4560,2018,6,AUDI,1850,198215,2018-06-01
4561,2018,6,BMW,2962,254435,2018-06-01
4562,2018,6,HYUNDAI,1599,203014,2018-06-01
4563,2018,6,KIA,2421,225473,2018-06-01
4564,2018,6,RENAULT,5588,460064,2018-06-01
4565,2018,6,TESLA,1066,3603,2018-06-01
4566,2018,6,TOYOTA,3754,488238,2018-06-01
4567,2018,6,VOLKSWAGEN,7351,751512,2018-06-01
4568,2018,6,VOLVO,2237,264307,2018-06-01
4569,2018,7,AUDI,2257,200472,2018-07-01
4570,2018,7,BMW,2321,256756,2018-07-01
4571,2018,7,HYUNDAI,1389,204403,2018-07-01
4572,2018,7,KIA,2473,227946,2018-07-01
4573,2018,7,RENAULT,4652,464716,2018-07-01
4574,2018,7,TESLA,222,3825,2018-07-01
4575,2018,7,TOYOTA,2322,490560,2018-07-01
4576,2018,7,VOLKSWAGEN,7440,758952,2018-07-01
4577,2018,7,VOLVO,2125,266432,2018-07-01
4578,2018,8,AUDI,2848,203320,2018-08-01
4579,2018,8,BMW,2343,259099,2018-08-01
4580,2018,8,HYUNDAI,1465,205868,2018-08-01
4581,2018,8,KIA,2168,230114,2018-08-01
4582,2018,8,RENAULT,6817,471533,2018-08-01
4583,2018,8,TESLA,553,4378,2018-08-01
4584,2018,8,TOYOTA,2447,493007,2018-08-01
4585,2018,8,VOLKSWAGEN,7922,766874,2018-08-01
4586,2018,8,VOLVO,1551,267983,2018-08-01
4587,2018,9,AUDI,1221,204541,2018-09-01
4588,2018,9,BMW,2676,261775,2018-09-01
4589,2018,9,HYUNDAI,1490,207358,2018-09-01
4590,2018,9,KIA,1933,232047,2018-09-01
4591,2018,9,RENAULT,2344,473877,2018-09-01
4592,2018,9,TESLA,1585,5963,2018-09-01
4593,2018,9,TOYOTA,2705,495712,2018-09-01
4594,2018,9,VOLKSWAGEN,3758,770632,2018-09-01
4595,2018,9,VOLVO,1923,269906,2018-09-01
4596,2018,10,AUDI,1412,205953,2018-10-01
4597,2018,10,BMW,2385,264160,2018-10-01
4598,2018,10,HYUNDAI,1236,208594,2018-10-01
4599,2018,10,KIA,2054,234101,2018-10-01
4600,2018,10,RENAULT,2662,476539,2018-10-01
4601,2018,10,TESLA,339,6302,2018-10-01
4602,2018,10,TOYOTA,2408,498120,2018-10-01
4603,2018,10,VOLKSWAGEN,5374,776006,2018-10-01
4604,2018,10,VOLVO,2293,272199,2018-10-01
4605,2018,11,AUDI,1694,207647,2018-11-01
4606,2018,11,BMW,2156,266316,2018-11-01
4607,2018,11,HYUNDAI,1350,209944,2018-11-01
4608,2018,11,KIA,2060,236161,2018-11-01
4609,2018,11,RENAULT,2741,479280,2018-11-01
4610,2018,11,TESLA,730,7032,2018-11-01
4611,2018,11,TOYOTA,2658,500778,2018-11-01
4612,2018,11,VOLKSWAGEN,7652,783658,2018-11-01
4613,2018,11,VOLVO,2010,274209,2018-11-01
4614,2018,12,AUDI,1297,208944,2018-12-01
4615,2018,12,BMW,1209,267525,2018-12-01
4616,2018,12,HYUNDAI,963,210907,2018-12-01
4617,2018,12,KIA,799,236960,2018-12-01
4618,2018,12,RENAULT,2821,482101,2018-12-01
4619,2018,12,TESLA,2166,9198,2018-12-01
4620,2018,12,TOYOTA,2235,503013,2018-12-01
4621,2018,12,VOLKSWAGEN,3342,787000,2018-12-01
4622,2018,12,VOLVO,1226,275435,2018-12-01
4623,2019,1,AUDI,2495,211439,2019-01-01
4624,2019,1,BMW,3637,271162,2019-01-01
4625,2019,1,HYUNDAI,2017,212924,2019-01-01
4626,2019,1,KIA,2650,239610,2019-01-01
4627,2019,1,RENAULT,3104,485205,2019-01-01
4628,2019,1,TESLA,37,9235,2019-01-01
4629,2019,1,TOYOTA,2632,505645,2019-01-01
4630,2019,1,VOLKSWAGEN,9911,796911,2019-01-01
4631,2019,1,VOLVO,3085,278520,2019-01-01
4632,2019,2,AUDI,1799,213238,2019-02-01
4633,2019,2,BMW,2033,273195,2019-02-01
4634,2019,2,HYUNDAI,1372,214296,2019-02-01
4635,2019,2,KIA,2229,241839,2019-02-01
4636,2019,2,RENAULT,2861,488066,2019-02-01
4637,2019,2,TESLA,476,9711,2019-02-01
4638,2019,2,TOYOTA,2414,508059,2019-02-01
4639,2019,2,VOLKSWAGEN,5856,802767,2019-02-01
4640,2019,2,VOLVO,1887,280407,2019-02-01
4641,2019,3,AUDI,1972,215210,2019-03-01
4642,2019,3,BMW,2634,275829,2019-03-01
4643,2019,3,HYUNDAI,1409,215705,2019-03-01
4644,2019,3,KIA,2604,244443,2019-03-01
4645,2019,3,RENAULT,3475,491541,2019-03-01
4646,2019,3,TESLA,2165,11876,2019-03-01
4647,2019,3,TOYOTA,3406,511465,2019-03-01
4648,2019,3,VOLKSWAGEN,5899,808666,2019-03-01
4649,2019,3,VOLVO,2448,282855,2019-03-01
4650,2019,4,AUDI,1845,217055,2019-04-01
4651,2019,4,BMW,2837,278666,2019-04-01
4652,2019,4,HYUNDAI,1514,217219,2019-04-01
4653,2019,4,KIA,2293,246736,2019-04-01
4654,2019,4,RENAULT,3182,494723,2019-04-01
4655,2019,4,TESLA,461,12337,2019-04-01
4656,2019,4,TOYOTA,2808,514273,2019-04-01
4657,2019,4,VOLKSWAGEN,6042,814708,2019-04-01
4658,2019,4,VOLVO,2021,284876,2019-04-01
4659,2019,5,AUDI,2094,219149,2019-05-01
4660,2019,5,BMW,2767,281433,2019-05-01
4661,2019,5,HYUNDAI,1704,218923,2019-05-01
4662,2019,5,KIA,2538,249274,2019-05-01
4663,2019,5,RENAULT,3421,498144,2019-05-01
4664,2019,5,TESLA,433,12770,2019-05-01
4665,2019,5,TOYOTA,3350,517623,2019-05-01
4666,2019,5,VOLKSWAGEN,6822,821530,2019-05-01
4667,2019,5,VOLVO,2320,287196,2019-05-01
4668,2019,6,AUDI,2075,221224,2019-06-01
4669,2019,6,BMW,2705,284138,2019-06-01
4670,2019,6,HYUNDAI,1494,220417,2019-06-01
4671,2019,6,KIA,2169,251443,2019-06-01
4672,2019,6,RENAULT,3964,502108,2019-06-01
4673,2019,6,TESLA,2546,15316,2019-06-01
4674,2019,6,TOYOTA,3920,521543,2019-06-01
4675,2019,6,VOLKSWAGEN,6127,827657,2019-06-01
4676,2019,6,VOLVO,2218,289414,2019-06-01
4677,2019,7,AUDI,2404,223628,2019-07-01
4678,2019,7,BMW,2548,286686,2019-07-01
4679,2019,7,HYUNDAI,1387,221804,2019-07-01
4680,2019,7,KIA,2161,253604,2019-07-01
4681,2019,7,RENAULT,2456,504564,2019-07-01
4682,2019,7,TESLA,632,15948,2019-07-01
4683,2019,7,TOYOTA,2927,524470,2019-07-01
4684,2019,7,VOLKSWAGEN,7752,835409,2019-07-01
4685,2019,7,VOLVO,2029,291443,2019-07-01
4686,2019,8,AUDI,2307,225935,2019-08-01
4687,2019,8,BMW,2019,288705,2019-08-01
4688,2019,8,HYUNDAI,1560,223364,2019-08-01
4689,2019,8,KIA,2115,255719,2019-08-01
4690,2019,8,RENAULT,2433,506997,2019-08-01
4691,2019,8,TESLA,1246,17194,2019-08-01
4692,2019,8,TOYOTA,3123,527593,2019-08-01
4693,2019,8,VOLKSWAGEN,7400,842809,2019-08-01
4694,2019,8,VOLVO,1550,292993,2019-08-01
4695,2019,9,AUDI,1555,227490,2019-09-01
4696,2019,9,BMW,2303,291008,2019-09-01
4697,2019,9,HYUNDAI,1749,225113,2019-09-01
4698,2019,9,KIA,2061,257780,2019-09-01
4699,2019,9,RENAULT,3428,510425,2019-09-01
4700,2019,9,TESLA,5859,23053,2019-09-01
4701,2019,9,TOYOTA,3419,531012,2019-09-01
4702,2019,9,VOLKSWAGEN,4733,847542,2019-09-01
4703,2019,9,VOLVO,1891,294884,2019-09-01
4704,2019,10,AUDI,2238,229728,2019-10-01
4705,2019,10,BMW,2770,293778,2019-10-01
4706,2019,10,HYUNDAI,1877,226990,2019-10-01
4707,2019,10,KIA,2450,260230,2019-10-01
4708,2019,10,RENAULT,3585,514010,2019-10-01
4709,2019,10,TESLA,334,23387,2019-10-01
4710,2019,10,TOYOTA,3099,534111,2019-10-01
4711,2019,10,VOLKSWAGEN,7677,855219,2019-10-01
4712,2019,10,VOLVO,1887,296771,2019-10-01
4713,2019,11,AUDI,2270,231998,2019-11-01
4714,2019,11,BMW,2793,296571,2019-11-01
4715,2019,11,HYUNDAI,2216,229206,2019-11-01
4716,2019,11,KIA,2801,263031,2019-11-01
4717,2019,11,RENAULT,3701,517711,2019-11-01
4718,2019,11,TESLA,4110,27497,2019-11-01
4719,2019,11,TOYOTA,3548,537659,2019-11-01
4720,2019,11,VOLKSWAGEN,7640,862859,2019-11-01
4721,2019,11,VOLVO,1910,298681,2019-11-01
4722,2019,12,AUDI,4262,236260,2019-12-01
4723,2019,12,BMW,1225,297796,2019-12-01
4724,2019,12,HYUNDAI,2668,231874,2019-12-01
4725,2019,12,KIA,1282,264313,2019-12-01
4726,2019,12,RENAULT,4170,521881,2019-12-01
4727,2019,12,TESLA,12390,39887,2019-12-01
4728,2019,12,TOYOTA,3385,541044,2019-12-01
4729,2019,12,VOLKSWAGEN,4978,867837,2019-12-01
4730,2019,12,VOLVO,1188,299869,2019-12-01
4731,2020,1,AUDI,2941,239201,2020-01-01
4732,2020,1,BMW,3923,301719,2020-01-01
4733,2020,1,HYUNDAI,1446,233320,2020-01-01
4734,2020,1,KIA,3211,267524,2020-01-01
4735,2020,1,RENAULT,3775,525656,2020-01-01
4736,2020,1,TESLA,132,40019,2020-01-01
4737,2020,1,TOYOTA,3764,544808,2020-01-01
4738,2020,1,VOLKSWAGEN,9971,877808,2020-01-01
4739,2020,1,VOLVO,2777,302646,2020-01-01
4740,2020,2,AUDI,1726,240927,2020-02-01
4741,2020,2,BMW,2727,304446,2020-02-01
4742,2020,2,HYUNDAI,1511,234831,2020-02-01
4743,2020,2,KIA,2891,270415,2020-02-01
4744,2020,2,RENAULT,2791,528447,2020-02-01
4745,2020,2,TESLA,167,40186,2020-02-01
4746,2020,2,TOYOTA,3162,547970,2020-02-01
4747,2020,2,VOLKSWAGEN,5509,883317,2020-02-01
4748,2020,2,VOLVO,1856,304502,2020-02-01
4749,2020,3,AUDI,1830,242757,2020-03-01
4750,2020,3,BMW,2399,306845,2020-03-01
4751,2020,3,HYUNDAI,1141,235972,2020-03-01
4752,2020,3,KIA,2544,272959,2020-03-01
4753,2020,3,RENAULT,2549,530996,2020-03-01
4754,2020,3,TESLA,1389,41575,2020-03-01
4755,2020,3,TOYOTA,3394,551364,2020-03-01
4756,2020,3,VOLKSWAGEN,5632,888949,2020-03-01
4757,2020,3,VOLVO,1679,306181,2020-03-01
4758,2020,4,AUDI,1085,243842,2020-04-01
4759,2020,4,BMW,1325,308170,2020-04-01
4760,2020,4,HYUNDAI,774,236746,2020-04-01
4761,2020,4,KIA,1757,274716,2020-04-01
4762,2020,4,RENAULT,1571,532567,2020-04-01
4763,2020,4,TESLA,213,41788,2020-04-01
4764,2020,4,TOYOTA,1497,552861,2020-04-01
4765,2020,4,VOLKSWAGEN,3313,892262,2020-04-01
4766,2020,4,VOLVO,675,306856,2020-04-01
4767,2020,5,AUDI,1283,245125,2020-05-01
4768,2020,5,BMW,1418,309588,2020-05-01
4769,2020,5,HYUNDAI,940,237686,2020-05-01
4770,2020,5,KIA,1958,276674,2020-05-01
4771,2020,5,RENAULT,1770,534337,2020-05-01
4772,2020,5,TESLA,192,41980,2020-05-01
4773,2020,5,TOYOTA,1595,554456,2020-05-01
4774,2020,5,VOLKSWAGEN,4002,896264,2020-05-01
4775,2020,5,VOLVO,993,307849,2020-05-01
4776,2020,6,AUDI,1741,246866,2020-06-01
4777,2020,6,BMW,2381,311969,2020-06-01
4778,2020,6,HYUNDAI,1435,239121,2020-06-01
4779,2020,6,KIA,2642,279316,2020-06-01
4780,2020,6,RENAULT,2574,536911,2020-06-01
4781,2020,6,TESLA,767,42747,2020-06-01
4782,2020,6,TOYOTA,1888,556344,2020-06-01
4783,2020,6,VOLKSWAGEN,6021,902285,2020-06-01
4784,2020,6,VOLVO,1694,309543,2020-06-01
4785,2020,7,AUDI,2702,249568,2020-07-01
4786,2020,7,BMW,4030,315999,2020-07-01
4787,2020,7,HYUNDAI,1618,240739,2020-07-01
4788,2020,7,KIA,2793,282109,2020-07-01
4789,2020,7,RENAULT,3281,540192,2020-07-01
4790,2020,7,TESLA,65,42812,2020-07-01
4791,2020,7,TOYOTA,2796,559140,2020-07-01
4792,2020,7,VOLKSWAGEN,8031,910316,2020-07-01
4793,2020,7,VOLVO,2441,311984,2020-07-01
4794,2020,8,AUDI,2328,251896,2020-08-01
4795,2020,8,BMW,2425,318424,2020-08-01
4796,2020,8,HYUNDAI,1332,242071,2020-08-01
4797,2020,8,KIA,2801,284910,2020-08-01
4798,2020,8,RENAULT,2651,542843,2020-08-01
4799,2020,8,TESLA,637,43449,2020-08-01
4800,2020,8,TOYOTA,3018,562158,2020-08-01
4801,2020,8,VOLKSWAGEN,5360,915676,2020-08-01
4802,2020,8,VOLVO,1914,313898,2020-08-01
4803,2020,9,AUDI,2382,254278,2020-09-01
4804,2020,9,BMW,2630,321054,2020-09-01
4805,2020,9,HYUNDAI,1439,243510,2020-09-01
4806,2020,9,KIA,2852,287762,2020-09-01
4807,2020,9,RENAULT,2924,545767,2020-09-01
4808,2020,9,TESLA,1118,44567,2020-09-01
4809,2020,9,TOYOTA,3582,565740,2020-09-01
4810,2020,9,VOLKSWAGEN,6082,921758,2020-09-01
4811,2020,9,VOLVO,1999,315897,2020-09-01
4812,2020,10,AUDI,2883,257161,2020-10-01
4813,2020,10,BMW,3133,324187,2020-10-01
4814,2020,10,HYUNDAI,1607,245117,2020-10-01
4815,2020,10,KIA,2640,290402,2020-10-01
4816,2020,10,RENAULT,3298,549065,2020-10-01
4817,2020,10,TESLA,95,44662,2020-10-01
4818,2020,10,TOYOTA,3759,569499,2020-10-01
4819,2020,10,VOLKSWAGEN,8981,930739,2020-10-01
4820,2020,10,VOLVO,2109,318006,2020-10-01
4821,2020,11,AUDI,2997,260158,2020-11-01
4822,2020,11,BMW,2353,326540,2020-11-01
4823,2020,11,HYUNDAI,1451,246568,2020-11-01
4824,2020,11,KIA,2754,293156,2020-11-01
4825,2020,11,RENAULT,3651,552716,2020-11-01
4826,2020,11,TESLA,173,44835,2020-11-01
4827,2020,11,TOYOTA,3408,572907,2020-11-01
4828,2020,11,VOLKSWAGEN,7411,938150,2020-11-01
4829,2020,11,VOLVO,2775,320781,2020-11-01
4830,2020,12,AUDI,3885,264043,2020-12-01
4831,2020,12,BMW,1683,328223,2020-12-01
4832,2020,12,HYUNDAI,4987,251555,2020-12-01
4833,2020,12,KIA,1474,294630,2020-12-01
4834,2020,12,RENAULT,2652,555368,2020-12-01
4835,2020,12,TESLA,4157,48992,2020-12-01
4836,2020,12,TOYOTA,3831,576738,2020-12-01
4837,2020,12,VOLKSWAGEN,12549,950699,2020-12-01
4838,2020,12,VOLVO,2944,323725,2020-12-01
4839,2021,1,AUDI,2745,266788,2021-01-01
4840,2021,1,BMW,4390,332613,2021-01-01
4841,2021,1,HYUNDAI,960,252515,2021-01-01
4842,2021,1,KIA,2787,297417,2021-01-01
4843,2021,1,RENAULT,2351,557719,2021-01-01
4844,2021,1,TESLA,33,49025,2021-01-01
4845,2021,1,TOYOTA,3138,579876,2021-01-01
4846,2021,1,VOLKSWAGEN,6607,957306,2021-01-01
4847,2021,1,VOLVO,2860,326585,2021-01-01
4848,2021,2,AUDI,1940,268728,2021-02-01
4849,2021,2,BMW,2444,335057,2021-02-01
4850,2021,2,HYUNDAI,998,253513,2021-02-01
4851,2021,2,KIA,2110,299527,2021-02-01
4852,2021,2,RENAULT,2332,560051,2021-02-01
4853,2021,2,TESLA,65,49090,2021-02-01
4854,2021,2,TOYOTA,2451,582327,2021-02-01
4855,2021,2,VOLKSWAGEN,4565,961871,2021-02-01
4856,2021,2,VOLVO,1801,328386,2021-02-01
4857,2021,3,AUDI,2370,271098,2021-03-01
4858,2021,3,BMW,3129,338186,2021-03-01
4859,2021,3,HYUNDAI,986,254499,2021-03-01
4860,2021,3,KIA,2243,301770,2021-03-01
4861,2021,3,RENAULT,2488,562539,2021-03-01
4862,2021,3,TESLA,385,49475,2021-03-01
4863,2021,3,TOYOTA,2916,585243,2021-03-01
4864,2021,3,VOLKSWAGEN,6002,967873,2021-03-01
4865,2021,3,VOLVO,1900,330286,2021-03-01
4866,2021,4,AUDI,2447,273545,2021-04-01
4867,2021,4,BMW,2706,340892,2021-04-01
4868,2021,4,HYUNDAI,1281,255780,2021-04-01
4869,2021,4,KIA,2918,304688,2021-04-01
4870,2021,4,RENAULT,2451,564990,2021-04-01
4871,2021,4,TESLA,94,49569,2021-04-01
4872,2021,4,TOYOTA,2912,588155,2021-04-01
4873,2021,4,VOLKSWAGEN,5765,973638,2021-04-01
4874,2021,4,VOLVO,2072,332358,2021-04-01
4875,2021,5,AUDI,2588,276133,2021-05-01
4876,2021,5,BMW,2915,343807,2021-05-01
4877,2021,5,HYUNDAI,1209,256989,2021-05-01
4878,2021,5,KIA,2504,307192,2021-05-01
4879,2021,5,RENAULT,2637,567627,2021-05-01
4880,2021,5,TESLA,138,49707,2021-05-01
4881,2021,5,TOYOTA,3023,591178,2021-05-01
4882,2021,5,VOLKSWAGEN,5839,979477,2021-05-01
4883,2021,5,VOLVO,2322,334680,2021-05-01
4884,2021,6,AUDI,2925,279058,2021-06-01
4885,2021,6,BMW,3536,347343,2021-06-01
4886,2021,6,HYUNDAI,1660,258649,2021-06-01
4887,2021,6,KIA,3561,310753,2021-06-01
4888,2021,6,RENAULT,3647,571274,2021-06-01
4889,2021,6,TESLA,556,50263,2021-06-01
4890,2021,6,TOYOTA,3741,594919,2021-06-01
4891,2021,6,VOLKSWAGEN,7307,986784,2021-06-01
4892,2021,6,VOLVO,2445,337125,2021-06-01
4893,2021,7,AUDI,3133,282191,2021-07-01
4894,2021,7,BMW,3437,350780,2021-07-01
4895,2021,7,HYUNDAI,1610,260259,2021-07-01
4896,2021,7,KIA,3138,313891,2021-07-01
4897,2021,7,RENAULT,2665,573939,2021-07-01
4898,2021,7,TESLA,96,50359,2021-07-01
4899,2021,7,TOYOTA,3606,598525,2021-07-01
4900,2021,7,VOLKSWAGEN,7223,994007,2021-07-01
4901,2021,7,VOLVO,2077,339202,2021-07-01
4902,2021,8,AUDI,2528,284719,2021-08-01
4903,2021,8,BMW,2618,353398,2021-08-01
4904,2021,8,HYUNDAI,1448,261707,2021-08-01
4905,2021,8,KIA,2916,316807,2021-08-01
4906,2021,8,RENAULT,2098,576037,2021-08-01
4907,2021,8,TESLA,248,50607,2021-08-01
4908,2021,8,TOYOTA,3249,601774,2021-08-01
4909,2021,8,VOLKSWAGEN,5847,999854,2021-08-01
4910,2021,8,VOLVO,1460,340662,2021-08-01
4911,2021,9,AUDI,2519,287238,2021-09-01
4912,2021,9,BMW,2935,356333,2021-09-01
4913,2021,9,HYUNDAI,1550,263257,2021-09-01
4914,2021,9,KIA,2788,319595,2021-09-01
4915,2021,9,RENAULT,2379,578416,2021-09-01
4916,2021,9,TESLA,833,51440,2021-09-01
4917,2021,9,TOYOTA,3480,605254,2021-09-01
4918,2021,9,VOLKSWAGEN,6077,1005931,2021-09-01
4919,2021,9,VOLVO,1672,342334,2021-09-01
4920,2021,10,AUDI,2809,290047,2021-10-01
4921,2021,10,BMW,2605,358938,2021-10-01
4922,2021,10,HYUNDAI,1935,265192,2021-10-01
4923,2021,10,KIA,2979,322574,2021-10-01
4924,2021,10,RENAULT,2893,581309,2021-10-01
4925,2021,10,TESLA,129,51569,2021-10-01
4926,2021,10,TOYOTA,3176,608430,2021-10-01
4927,2021,10,VOLKSWAGEN,6499,1012430,2021-10-01
4928,2021,10,VOLVO,1998,344332,2021-10-01
4929,2021,11,AUDI,2651,292698,2021-11-01
4930,2021,11,BMW,2537,361475,2021-11-01
4931,2021,11,HYUNDAI,2278,267470,2021-11-01
4932,2021,11,KIA,3236,325810,2021-11-01
4933,2021,11,RENAULT,3067,584376,2021-11-01
4934,2021,11,TESLA,285,51854,2021-11-01
4935,2021,11,TOYOTA,3578,612008,2021-11-01
4936,2021,11,VOLKSWAGEN,6209,1018639,2021-11-01
4937,2021,11,VOLVO,1937,346269,2021-11-01
4938,2021,12,AUDI,3681,296379,2021-12-01
4939,2021,12,BMW,2931,364406,2021-12-01
4940,2021,12,HYUNDAI,2924,270394,2021-12-01
4941,2021,12,KIA,3207,329017,2021-12-01
4942,2021,12,RENAULT,3050,587426,2021-12-01
4943,2021,12,TESLA,1927,53781,2021-12-01
4944,2021,12,TOYOTA,3092,615100,2021-12-01
